Date	mean_cfs	Qual_Flag	Data_Source
06/14/2013	7.4	1	WDL
06/15/2013	6.8	1	WDL
06/16/2013	6.6	1	WDL
06/17/2013	6.4	1	WDL
06/18/2013	6.3	1	WDL
06/19/2013	5.7	1	WDL
06/20/2013	5.1	1	WDL
06/21/2013	4.7	1	WDL
06/22/2013	4.4	1	WDL
06/23/2013	4.4	1	WDL
06/24/2013	4.8	1	WDL
06/25/2013	10	55	WDL
06/26/2013	9.9	1	WDL
06/27/2013	6.7	1	WDL
06/28/2013	5.2	1	WDL
06/29/2013	4.5	1	WDL
06/30/2013	4	1	WDL
07/01/2013	3.7	1	WDL
07/02/2013	3.3	1	WDL
07/03/2013	4.4	1	WDL
07/04/2013	5.9	1	WDL
07/05/2013	3.8	1	WDL
07/06/2013	3.3	1	WDL
07/07/2013	3	1	WDL
07/08/2013	2.7	1	WDL
07/09/2013	2.5	1	WDL
07/10/2013	2	1	WDL
07/11/2013	1.2	1	WDL
07/12/2013	1.1	1	WDL
07/13/2013	1.1	1	WDL
07/14/2013	1	1	WDL
07/15/2013	0.9	1	WDL
07/16/2013	0.8	1	WDL
07/17/2013	0.8	1	WDL
07/18/2013	0.8	1	WDL
07/19/2013	0.7	1	WDL
07/20/2013	0.7	1	WDL
07/21/2013	0.6	1	WDL
07/22/2013	0.5	1	WDL
07/23/2013	0.5	1	WDL
07/24/2013	0.6	1	WDL
07/25/2013	0.5	1	WDL
07/26/2013	0.5	1	WDL
07/27/2013	0.5	1	WDL
07/28/2013	0.4	1	WDL
07/29/2013	0.4	1	WDL
07/30/2013	0.3	1	WDL
07/31/2013	0.3	1	WDL
08/01/2013	0.3	1	WDL
08/02/2013	0.5	1	WDL
08/03/2013	0.5	1	WDL
08/04/2013	0.5	1	WDL
08/05/2013	0.4	1	WDL
08/06/2013	0.3	1	WDL
08/07/2013	0.3	1	WDL
08/08/2013	0.3	1	WDL
08/09/2013	0.5	1	WDL
08/10/2013	0.4	1	WDL
08/11/2013	0.4	1	WDL
08/12/2013	0.3	1	WDL
08/13/2013	0.3	1	WDL
08/14/2013	0.3	1	WDL
08/15/2013	0.7	1	WDL
08/16/2013	0.8	1	WDL
08/17/2013	1	1	WDL
08/18/2013	1	1	WDL
08/19/2013	0.9	1	WDL
08/20/2013	0.9	1	WDL
08/21/2013	0.9	1	WDL
08/22/2013	1	1	WDL
08/23/2013	1	1	WDL
08/24/2013	1.1	1	WDL
08/25/2013	1.6	1	WDL
08/26/2013	1.5	1	WDL
08/27/2013	1.4	1	WDL
08/28/2013	1.4	1	WDL
08/29/2013	1.3	1	WDL
08/30/2013	1.3	1	WDL
08/31/2013	1.3	1	WDL
09/01/2013	1.2	1	WDL
09/02/2013	1.2	1	WDL
09/03/2013	1.2	1	WDL
09/04/2013	1.2	1	WDL
09/05/2013	1.3	1	WDL
09/06/2013	1.3	1	WDL
09/07/2013	1.3	1	WDL
09/08/2013	1.3	1	WDL
09/09/2013	1.2	1	WDL
09/10/2013	1.2	1	WDL
09/11/2013	1.2	1	WDL
09/12/2013	1.2	1	WDL
09/13/2013	1.2	1	WDL
09/14/2013	1.2	1	WDL
09/15/2013	1.2	1	WDL
09/16/2013	1.2	1	WDL
09/17/2013	1.3	1	WDL
09/18/2013	1.4	1	WDL
09/19/2013	1.4	1	WDL
09/20/2013	1.4	1	WDL
09/21/2013	2.3	1	WDL
09/22/2013	2.3	1	WDL
09/23/2013	1.8	1	WDL
09/24/2013	1.9	1	WDL
09/25/2013	2.3	1	WDL
09/26/2013	2.5	1	WDL
09/27/2013	2.2	1	WDL
09/28/2013	1.9	1	WDL
09/29/2013	NA	151	WDL
09/30/2013	NA	255	WDL
10/01/2013	15	55	WDL
10/02/2013	9.2	1	WDL
10/03/2013	7.2	1	WDL
10/04/2013	6.1	1	WDL
10/05/2013	5.5	1	WDL
10/06/2013	5	1	WDL
10/07/2013	4.6	1	WDL
10/08/2013	4.3	1	WDL
10/09/2013	4.4	1	WDL
10/10/2013	4.3	1	WDL
10/11/2013	4.1	1	WDL
10/12/2013	4.2	1	WDL
10/13/2013	4.4	1	WDL
10/14/2013	4.3	1	WDL
10/15/2013	4.1	1	WDL
10/16/2013	4	1	WDL
10/17/2013	3.9	1	WDL
10/18/2013	3.8	1	WDL
10/19/2013	3.7	1	WDL
10/20/2013	3.7	1	WDL
10/21/2013	3.5	1	WDL
10/22/2013	3.5	1	WDL
10/23/2013	3.4	1	WDL
10/24/2013	3.4	1	WDL
10/25/2013	3.4	1	WDL
10/26/2013	3.3	1	WDL
10/27/2013	3.3	1	WDL
10/28/2013	3.4	1	WDL
10/29/2013	3.4	1	WDL
10/30/2013	3.5	1	WDL
10/31/2013	3.5	1	WDL
11/01/2013	3.4	1	WDL
11/02/2013	3.4	1	WDL
11/03/2013	3.5	1	WDL
11/04/2013	3.6	1	WDL
11/05/2013	3.5	1	WDL
11/06/2013	3.6	1	WDL
11/07/2013	3.5	1	WDL
11/08/2013	3.5	1	WDL
11/09/2013	3.5	1	WDL
11/10/2013	3.4	1	WDL
11/11/2013	3.3	1	WDL
11/12/2013	3.2	1	WDL
11/13/2013	3.2	1	WDL
11/14/2013	3.3	1	WDL
11/15/2013	3.2	1	WDL
11/16/2013	3.3	1	WDL
11/17/2013	3.3	1	WDL
11/18/2013	3.3	1	WDL
11/19/2013	5.1	1	WDL
11/20/2013	9.2	1	WDL
11/21/2013	8	1	WDL
11/22/2013	5.4	1	WDL
11/23/2013	4.7	1	WDL
11/24/2013	4.4	1	WDL
11/25/2013	4.2	1	WDL
11/26/2013	4.1	1	WDL
11/27/2013	4	1	WDL
11/28/2013	3.9	1	WDL
11/29/2013	3.9	1	WDL
11/30/2013	3.7	1	WDL
12/01/2013	3.7	1	WDL
12/02/2013	4.3	1	WDL
12/03/2013	8.1	1	WDL
12/04/2013	4.9	1	WDL
12/05/2013	NA	151	WDL
12/06/2013	9.1	2	WDL
12/07/2013	4.9	1	WDL
12/08/2013	5.2	1	WDL
12/09/2013	5.3	1	WDL
12/10/2013	5.6	1	WDL
12/11/2013	5.1	1	WDL
12/12/2013	4.8	1	WDL
12/13/2013	4.3	1	WDL
12/14/2013	3.9	1	WDL
12/15/2013	3.9	1	WDL
12/16/2013	3.9	1	WDL
12/17/2013	3.9	1	WDL
12/18/2013	4	1	WDL
12/19/2013	3.9	1	WDL
12/20/2013	3.8	1	WDL
12/21/2013	4	1	WDL
12/22/2013	4	1	WDL
12/23/2013	3.9	1	WDL
12/24/2013	3.9	1	WDL
12/25/2013	3.8	1	WDL
12/26/2013	3.7	1	WDL
12/27/2013	3.7	1	WDL
12/28/2013	3.7	1	WDL
12/29/2013	3.7	1	WDL
12/30/2013	3.7	1	WDL
12/31/2013	3.7	1	WDL
01/01/2014	3.7	1	WDL
01/02/2014	3.7	1	WDL
01/03/2014	3.7	1	WDL
01/04/2014	3.6	1	WDL
01/05/2014	3.5	1	WDL
01/06/2014	3.5	1	WDL
01/07/2014	3.6	1	WDL
01/08/2014	3.7	1	WDL
01/09/2014	3.9	1	WDL
01/10/2014	3.7	1	WDL
01/11/2014	5.2	1	WDL
01/12/2014	4.5	1	WDL
01/13/2014	4	1	WDL
01/14/2014	3.8	1	WDL
01/15/2014	4.3	1	WDL
01/16/2014	5.6	1	WDL
01/17/2014	4.6	1	WDL
01/18/2014	3.7	1	WDL
01/19/2014	3.8	1	WDL
01/20/2014	3.7	1	WDL
01/21/2014	3.7	1	WDL
01/22/2014	3.6	1	WDL
01/23/2014	3.6	1	WDL
01/24/2014	3.6	1	WDL
01/25/2014	3.5	1	WDL
01/26/2014	3.5	1	WDL
01/27/2014	3.6	1	WDL
01/28/2014	3.8	1	WDL
01/29/2014	NA	151	WDL
01/30/2014	14	55	WDL
01/31/2014	8.8	1	WDL
02/01/2014	7.1	1	WDL
02/02/2014	6.7	1	WDL
02/03/2014	6	1	WDL
02/04/2014	5.6	1	WDL
02/05/2014	5.8	1	WDL
02/06/2014	5.5	1	WDL
02/07/2014	5.6	1	WDL
02/08/2014	11	55	WDL
02/09/2014	17	55	WDL
02/10/2014	16	55	WDL
02/11/2014	11	1	WDL
02/12/2014	NA	151	WDL
02/13/2014	NA	255	WDL
02/14/2014	NA	255	WDL
02/15/2014	NA	255	WDL
02/16/2014	NA	255	WDL
02/17/2014	NA	255	WDL
02/18/2014	27	55	WDL
02/19/2014	25	55	WDL
02/20/2014	21	55	WDL
02/21/2014	19	55	WDL
02/22/2014	17	55	WDL
02/23/2014	15	55	WDL
02/24/2014	15	1	WDL
02/25/2014	15	1	WDL
02/26/2014	15	55	WDL
02/27/2014	16	55	WDL
02/28/2014	15	55	WDL
03/01/2014	15	55	WDL
03/02/2014	15	1	WDL
03/03/2014	NA	151	WDL
03/04/2014	NA	255	WDL
03/05/2014	NA	151	WDL
03/06/2014	NA	255	WDL
03/07/2014	NA	255	WDL
03/08/2014	27	55	WDL
03/09/2014	NA	151	WDL
03/10/2014	NA	255	WDL
03/11/2014	NA	255	WDL
03/12/2014	NA	255	WDL
03/13/2014	NA	255	WDL
03/14/2014	29	55	WDL
03/15/2014	26	55	WDL
03/16/2014	24	55	WDL
03/17/2014	23	55	WDL
03/18/2014	21	55	WDL
03/19/2014	19	55	WDL
03/20/2014	18	55	WDL
03/21/2014	17	55	WDL
03/22/2014	16	55	WDL
03/23/2014	15	1	WDL
03/24/2014	14	1	WDL
03/25/2014	14	1	WDL
03/26/2014	14	1	WDL
03/27/2014	13	1	WDL
03/28/2014	16	55	WDL
03/29/2014	NA	151	WDL
03/30/2014	20	55	WDL
03/31/2014	17	55	WDL
04/01/2014	16	55	WDL
04/02/2014	15	1	WDL
04/03/2014	14	1	WDL
04/04/2014	14	1	WDL
04/05/2014	13	1	WDL
04/06/2014	15	55	WDL
04/07/2014	18	55	WDL
04/08/2014	23	55	WDL
04/09/2014	25	55	WDL
04/10/2014	23	55	WDL
04/11/2014	23	55	WDL
04/12/2014	24	55	WDL
04/13/2014	21	55	WDL
04/14/2014	19	55	WDL
04/15/2014	19	55	WDL
04/16/2014	17	55	WDL
04/17/2014	18	55	WDL
04/18/2014	17	55	WDL
04/19/2014	15	55	WDL
04/20/2014	14	1	WDL
04/21/2014	15	1	WDL
04/22/2014	14	1	WDL
04/23/2014	13	1	WDL
04/24/2014	14	1	WDL
04/25/2014	14	1	WDL
04/26/2014	12	1	WDL
04/27/2014	12	1	WDL
04/28/2014	11	1	WDL
04/29/2014	12	1	WDL
04/30/2014	13	1	WDL
05/01/2014	14	55	WDL
05/02/2014	16	55	WDL
05/03/2014	16	55	WDL
05/04/2014	15	55	WDL
05/05/2014	15	1	WDL
05/06/2014	12	1	WDL
05/07/2014	11	1	WDL
05/08/2014	NA	151	WDL
05/09/2014	NA	255	WDL
05/10/2014	18	55	WDL
05/11/2014	14	1	WDL
05/12/2014	13	1	WDL
05/13/2014	14	55	WDL
05/14/2014	17	55	WDL
05/15/2014	19	55	WDL
05/16/2014	18	55	WDL
05/17/2014	15	55	WDL
05/18/2014	15	1	WDL
05/19/2014	15	55	WDL
05/20/2014	19	55	WDL
05/21/2014	17	55	WDL
05/22/2014	15	55	WDL
05/23/2014	16	55	WDL
05/24/2014	16	55	WDL
05/25/2014	16	55	WDL
05/26/2014	14	55	WDL
05/27/2014	13	1	WDL
05/28/2014	11	1	WDL
05/29/2014	9.8	1	WDL
05/30/2014	9.3	1	WDL
05/31/2014	8.8	1	WDL
06/01/2014	9.2	1	WDL
06/02/2014	9.7	1	WDL
06/03/2014	9.5	1	WDL
06/04/2014	8.6	1	WDL
06/05/2014	7.6	1	WDL
06/06/2014	7.4	1	WDL
06/07/2014	7	1	WDL
06/08/2014	6.8	1	WDL
06/09/2014	6.6	1	WDL
06/10/2014	6	1	WDL
06/11/2014	5	1	WDL
06/12/2014	4.5	1	WDL
06/13/2014	4.2	1	WDL
06/14/2014	4	1	WDL
06/15/2014	3.7	1	WDL
06/16/2014	3.5	1	WDL
06/17/2014	3.4	1	WDL
06/18/2014	3.2	1	WDL
06/19/2014	2.9	1	WDL
06/20/2014	2.7	1	WDL
06/21/2014	2.6	1	WDL
06/22/2014	2.2	1	WDL
06/23/2014	1.4	1	WDL
06/24/2014	1.3	1	WDL
06/25/2014	1.4	1	WDL
06/26/2014	3.4	1	WDL
06/27/2014	2.8	1	WDL
06/28/2014	1.9	1	WDL
06/29/2014	1.4	1	WDL
06/30/2014	1.1	1	WDL
07/01/2014	1.6	1	WDL
07/02/2014	2.2	1	WDL
07/03/2014	2	1	WDL
07/04/2014	1.8	1	WDL
07/05/2014	1.7	1	WDL
07/06/2014	1.6	1	WDL
07/07/2014	1.5	1	WDL
07/08/2014	1.5	1	WDL
07/09/2014	1.5	1	WDL
07/10/2014	1.6	1	WDL
07/11/2014	1.5	1	WDL
07/12/2014	1.5	1	WDL
07/13/2014	1.3	1	WDL
07/14/2014	1.2	1	WDL
07/15/2014	1.2	1	WDL
07/16/2014	1.1	1	WDL
07/17/2014	1.1	1	WDL
07/18/2014	1.1	1	WDL
07/19/2014	1	1	WDL
07/20/2014	1	1	WDL
07/21/2014	1	1	WDL
07/22/2014	1.1	1	WDL
07/23/2014	1.1	1	WDL
07/24/2014	1.1	1	WDL
07/25/2014	1.1	1	WDL
07/26/2014	1	1	WDL
07/27/2014	1	1	WDL
07/28/2014	0.9	1	WDL
07/29/2014	1	1	WDL
07/30/2014	1	1	WDL
07/31/2014	1	1	WDL
08/01/2014	0.9	1	WDL
08/02/2014	0.9	1	WDL
08/03/2014	0.9	1	WDL
08/04/2014	0.9	1	WDL
08/05/2014	1	1	WDL
08/06/2014	0.9	1	WDL
08/07/2014	0.9	1	WDL
08/08/2014	0.8	1	WDL
08/09/2014	0.8	1	WDL
08/10/2014	0.8	1	WDL
08/11/2014	0.7	1	WDL
08/12/2014	0.7	1	WDL
08/13/2014	0.9	1	WDL
08/14/2014	0.9	1	WDL
08/15/2014	0.9	1	WDL
08/16/2014	0.8	1	WDL
08/17/2014	0.8	1	WDL
08/18/2014	0.9	1	WDL
08/19/2014	0.8	1	WDL
08/20/2014	0.8	1	WDL
08/21/2014	0.8	1	WDL
08/22/2014	0.8	1	WDL
08/23/2014	0.8	1	WDL
08/24/2014	0.8	1	WDL
08/25/2014	0.8	1	WDL
08/26/2014	0.8	1	WDL
08/27/2014	0.8	1	WDL
08/28/2014	0.8	1	WDL
08/29/2014	0.8	1	WDL
08/30/2014	0.9	1	WDL
08/31/2014	1	1	WDL
09/01/2014	0.9	1	WDL
09/02/2014	0.9	1	WDL
09/03/2014	0.9	1	WDL
09/04/2014	0.9	1	WDL
09/05/2014	0.9	1	WDL
09/06/2014	0.9	1	WDL
09/07/2014	0.9	1	WDL
09/08/2014	0.9	1	WDL
09/09/2014	0.9	1	WDL
09/10/2014	0.9	1	WDL
09/11/2014	0.9	1	WDL
09/12/2014	0.9	1	WDL
09/13/2014	0.9	1	WDL
09/14/2014	0.9	1	WDL
09/15/2014	0.9	1	WDL
09/16/2014	0.9	1	WDL
09/17/2014	0.9	1	WDL
09/18/2014	1.1	1	WDL
09/19/2014	1.2	1	WDL
09/20/2014	1.1	1	WDL
09/21/2014	1.1	1	WDL
09/22/2014	1	1	WDL
09/23/2014	1	1	WDL
09/24/2014	2	1	WDL
09/25/2014	7.3	1	WDL
09/26/2014	3.8	1	WDL
09/27/2014	3	1	WDL
09/28/2014	2.6	1	WDL
09/29/2014	2.2	1	WDL
09/30/2014	1.8	1	WDL
10/01/2014	1.7	1	WDL
10/02/2014	1.6	1	WDL
10/03/2014	1.5	1	WDL
10/04/2014	1.5	1	WDL
10/05/2014	1.4	1	WDL
10/06/2014	1.4	1	WDL
10/07/2014	1.4	1	WDL
10/08/2014	1.4	1	WDL
10/09/2014	1.4	1	WDL
10/10/2014	1.4	1	WDL
10/11/2014	1.4	1	WDL
10/12/2014	1.4	1	WDL
10/13/2014	1.3	1	WDL
10/14/2014	1.3	1	WDL
10/15/2014	4.9	1	WDL
10/16/2014	4.6	1	WDL
10/17/2014	3.9	1	WDL
10/18/2014	4.5	1	WDL
10/19/2014	4.1	1	WDL
10/20/2014	9.2	55	WDL
10/21/2014	9.8	1	WDL
10/22/2014	6.5	1	WDL
10/23/2014	NA	151	WDL
10/24/2014	NA	255	WDL
10/25/2014	NA	151	WDL
10/26/2014	NA	255	WDL
10/27/2014	20	55	WDL
10/28/2014	16	55	WDL
10/29/2014	19	55	WDL
10/30/2014	14	1	WDL
10/31/2014	20	55	WDL
11/01/2014	18	55	WDL
11/02/2014	14	1	WDL
11/03/2014	12	1	WDL
11/04/2014	11	1	WDL
11/05/2014	11	1	WDL
11/06/2014	9.5	1	WDL
11/07/2014	8.7	1	WDL
11/08/2014	8.1	1	WDL
11/09/2014	7.6	1	WDL
11/10/2014	7.1	1	WDL
11/11/2014	6.8	1	WDL
11/12/2014	6.6	2	WDL
11/13/2014	14	55	WDL
11/14/2014	17	55	WDL
11/15/2014	15	55	WDL
11/16/2014	11	2	WDL
11/17/2014	9.4	2	WDL
11/18/2014	8.6	2	WDL
11/19/2014	8.6	2	WDL
11/20/2014	9.1	2	WDL
11/21/2014	11	55	WDL
11/22/2014	NA	151	WDL
11/23/2014	NA	255	WDL
11/24/2014	26	55	WDL
11/25/2014	23	55	WDL
11/26/2014	20	55	WDL
11/27/2014	18	55	WDL
11/28/2014	NA	151	WDL
11/29/2014	NA	255	WDL
11/30/2014	NA	255	WDL
12/01/2014	23	55	WDL
12/02/2014	21	55	WDL
12/03/2014	22	55	WDL
12/04/2014	25	55	WDL
12/05/2014	22	55	WDL
12/06/2014	NA	151	WDL
12/07/2014	24	55	WDL
12/08/2014	26	55	WDL
12/09/2014	24	55	WDL
12/10/2014	NA	151	WDL
12/11/2014	NA	255	WDL
12/12/2014	NA	255	WDL
12/13/2014	NA	255	WDL
12/14/2014	28	55	WDL
12/15/2014	25	55	WDL
12/16/2014	23	55	WDL
12/17/2014	22	55	WDL
12/18/2014	20	55	WDL
12/19/2014	24	55	WDL
12/20/2014	NA	151	WDL
12/21/2014	NA	255	WDL
12/22/2014	NA	255	WDL
12/23/2014	NA	255	WDL
12/24/2014	NA	255	WDL
12/25/2014	NA	255	WDL
12/26/2014	30	55	WDL
12/27/2014	28	55	WDL
12/28/2014	26	55	WDL
12/29/2014	24	55	WDL
12/30/2014	22	55	WDL
12/31/2014	21	55	WDL
01/01/2015	20	55	WDL
01/02/2015	19	55	WDL
01/03/2015	18	55	WDL
01/04/2015	18	55	WDL
01/05/2015	17	55	WDL
01/06/2015	17	55	WDL
01/07/2015	17	55	WDL
01/08/2015	17	55	WDL
01/09/2015	16	55	WDL
01/10/2015	16	2	WDL
01/11/2015	15	2	WDL
01/12/2015	16	2	WDL
01/13/2015	15	2	WDL
01/14/2015	15	2	WDL
01/15/2015	14	2	WDL
01/16/2015	NA	151	WDL
01/17/2015	NA	151	WDL
01/18/2015	NA	255	WDL
01/19/2015	NA	255	WDL
01/20/2015	NA	255	WDL
01/21/2015	28	55	WDL
01/22/2015	26	55	WDL
01/23/2015	24	55	WDL
01/24/2015	23	55	WDL
01/25/2015	22	55	WDL
01/26/2015	22	55	WDL
01/27/2015	21	55	WDL
01/28/2015	20	55	WDL
01/29/2015	17	55	WDL
01/30/2015	14	1	WDL
01/31/2015	13	1	WDL
02/01/2015	13	1	WDL
02/02/2015	NA	151	WDL
02/03/2015	NA	255	WDL
02/04/2015	NA	255	WDL
02/05/2015	NA	151	WDL
02/06/2015	NA	255	WDL
02/07/2015	NA	255	WDL
02/08/2015	NA	255	WDL
02/09/2015	NA	255	WDL
02/10/2015	NA	255	WDL
02/11/2015	36	55	WDL
02/12/2015	33	55	WDL
02/13/2015	31	55	WDL
02/14/2015	29	55	WDL
02/15/2015	27	55	WDL
02/16/2015	25	55	WDL
02/17/2015	24	55	WDL
02/18/2015	23	55	WDL
02/19/2015	22	55	WDL
02/20/2015	21	55	WDL
02/21/2015	20	55	WDL
02/22/2015	19	1	WDL
02/23/2015	18	1	WDL
02/24/2015	17	1	WDL
02/25/2015	17	1	WDL
02/26/2015	16	1	WDL
02/27/2015	16	1	WDL
02/28/2015	16	1	WDL
03/01/2015	15	1	WDL
03/02/2015	15	1	WDL
03/03/2015	14	1	WDL
03/04/2015	14	1	WDL
03/05/2015	13	1	WDL
03/06/2015	13	1	WDL
03/07/2015	13	1	WDL
03/08/2015	12	1	WDL
03/09/2015	12	1	WDL
03/10/2015	12	1	WDL
03/11/2015	13	1	WDL
03/12/2015	15	1	WDL
03/13/2015	13	1	WDL
03/14/2015	19	55	WDL
03/15/2015	22	55	WDL
03/16/2015	20	55	WDL
03/17/2015	17	1	WDL
03/18/2015	15	1	WDL
03/19/2015	14	1	WDL
03/20/2015	13	1	WDL
03/21/2015	13	1	WDL
03/22/2015	13	1	WDL
03/23/2015	14	1	WDL
03/24/2015	16	1	WDL
03/25/2015	16	1	WDL
03/26/2015	20	55	WDL
03/27/2015	24	55	WDL
03/28/2015	22	55	WDL
03/29/2015	18	1	WDL
03/30/2015	16	1	WDL
03/31/2015	16	1	WDL
04/01/2015	15	1	WDL
04/02/2015	14	1	WDL
04/03/2015	13	1	WDL
04/04/2015	13	1	WDL
04/05/2015	13	1	WDL
04/06/2015	12	1	WDL
04/07/2015	13	1	WDL
04/08/2015	12	1	WDL
04/09/2015	12	1	WDL
04/10/2015	13	1	WDL
04/11/2015	13	1	WDL
04/12/2015	13	1	WDL
04/13/2015	13	1	WDL
04/14/2015	13	1	WDL
04/15/2015	12	1	WDL
04/16/2015	12	1	WDL
04/17/2015	12	1	WDL
04/18/2015	13	1	WDL
04/19/2015	13	1	WDL
04/20/2015	13	1	WDL
04/21/2015	13	1	WDL
04/22/2015	13	1	WDL
04/23/2015	13	1	WDL
04/24/2015	13	1	WDL
04/25/2015	12	1	WDL
04/26/2015	11	1	WDL
04/27/2015	11	1	WDL
04/28/2015	13	1	WDL
04/29/2015	14	1	WDL
04/30/2015	12	1	WDL
05/01/2015	11	1	WDL
05/02/2015	11	1	WDL
05/03/2015	11	1	WDL
05/04/2015	11	1	WDL
05/05/2015	11	1	WDL
05/06/2015	10	1	WDL
05/07/2015	9.2	1	WDL
05/08/2015	8.7	1	WDL
05/09/2015	8.6	1	WDL
05/10/2015	8.9	1	WDL
05/11/2015	9.6	1	WDL
05/12/2015	10	1	WDL
05/13/2015	8.6	1	WDL
05/14/2015	8.2	1	WDL
05/15/2015	8.3	1	WDL
05/16/2015	8.7	1	WDL
05/17/2015	14	1	WDL
05/18/2015	15	55	WDL
05/19/2015	18	55	WDL
05/20/2015	20	55	WDL
05/21/2015	19	55	WDL
05/22/2015	19	55	WDL
05/23/2015	18	55	WDL
05/24/2015	14	1	WDL
05/25/2015	13	1	WDL
05/26/2015	12	1	WDL
05/27/2015	11	1	WDL
05/28/2015	11	1	WDL
05/29/2015	11	1	WDL
05/30/2015	10	1	WDL
05/31/2015	9.6	1	WDL
06/01/2015	9.8	1	WDL
06/02/2015	13	1	WDL
06/03/2015	11	55	WDL
06/04/2015	14	55	WDL
06/05/2015	13	1	WDL
06/06/2015	9.9	1	WDL
06/07/2015	8.8	1	WDL
06/08/2015	7.8	1	WDL
06/09/2015	6.8	1	WDL
06/10/2015	6.3	1	WDL
06/11/2015	5.7	1	WDL
06/12/2015	5.2	1	WDL
06/13/2015	4.8	1	WDL
06/14/2015	4.1	1	WDL
06/15/2015	2.7	1	WDL
06/16/2015	2.6	1	WDL
06/17/2015	2.4	1	WDL
06/18/2015	2.2	1	WDL
06/19/2015	2.1	1	WDL
06/20/2015	2	1	WDL
06/21/2015	1.9	1	WDL
06/22/2015	1.6	1	WDL
06/23/2015	2.4	1	WDL
06/24/2015	3.5	1	WDL
06/25/2015	3.3	1	WDL
06/26/2015	3.1	1	WDL
06/27/2015	3	1	WDL
06/28/2015	2.9	1	WDL
06/29/2015	2.8	1	WDL
06/30/2015	2.5	1	WDL
07/01/2015	2.5	1	WDL
07/02/2015	2.4	1	WDL
07/03/2015	2.5	1	WDL
07/04/2015	2.5	1	WDL
07/05/2015	2.5	1	WDL
07/06/2015	2.3	1	WDL
07/07/2015	2.3	1	WDL
07/08/2015	2.6	1	WDL
07/09/2015	2.8	1	WDL
07/10/2015	2.7	1	WDL
07/11/2015	2.5	1	WDL
07/12/2015	2.5	1	WDL
07/13/2015	2.7	1	WDL
07/14/2015	2.6	1	WDL
07/15/2015	2.5	1	WDL
07/16/2015	2.3	1	WDL
07/17/2015	2.2	1	WDL
07/18/2015	2.1	1	WDL
07/19/2015	2.1	1	WDL
07/20/2015	2.1	1	WDL
07/21/2015	2	1	WDL
07/22/2015	1.8	1	WDL
07/23/2015	1.8	1	WDL
07/24/2015	1.8	1	WDL
07/25/2015	1.7	1	WDL
07/26/2015	1.7	1	WDL
07/27/2015	1.7	1	WDL
07/28/2015	1.6	1	WDL
07/29/2015	1.5	1	WDL
07/30/2015	1.4	1	WDL
07/31/2015	1.4	1	WDL
08/01/2015	1.4	1	WDL
08/02/2015	1.8	1	WDL
08/03/2015	1.7	1	WDL
08/04/2015	1.5	1	WDL
08/05/2015	1.5	1	WDL
08/06/2015	1.5	1	WDL
08/07/2015	1.5	1	WDL
08/08/2015	1.5	1	WDL
08/09/2015	1.5	1	WDL
08/10/2015	1.5	1	WDL
08/11/2015	1.4	1	WDL
08/12/2015	1.4	1	WDL
08/13/2015	1.3	1	WDL
08/14/2015	1.4	1	WDL
08/15/2015	1.4	1	WDL
08/16/2015	1.3	1	WDL
08/17/2015	1.3	1	WDL
08/18/2015	1.2	1	WDL
08/19/2015	1.3	1	WDL
08/20/2015	1.2	1	WDL
08/21/2015	1.2	1	WDL
08/22/2015	1.2	1	WDL
08/23/2015	1.1	1	WDL
08/24/2015	1	1	WDL
08/25/2015	1	1	WDL
08/26/2015	0.9	1	WDL
08/27/2015	0.9	1	WDL
08/28/2015	1	1	WDL
08/29/2015	1.2	1	WDL
08/30/2015	1.4	1	WDL
08/31/2015	1.4	1	WDL
09/01/2015	1.3	1	WDL
09/02/2015	1.3	1	WDL
09/03/2015	1.4	1	WDL
09/04/2015	1.5	1	WDL
09/05/2015	1.7	1	WDL
09/06/2015	1.6	1	WDL
09/07/2015	1.5	1	WDL
09/08/2015	1.4	1	WDL
09/09/2015	0.9	1	WDL
09/10/2015	0.6	1	WDL
09/11/2015	0.5	1	WDL
09/12/2015	0.5	1	WDL
09/13/2015	0.5	1	WDL
09/14/2015	0.7	1	WDL
09/15/2015	1	1	WDL
09/16/2015	1.4	1	WDL
09/17/2015	1.8	1	WDL
09/18/2015	1.5	1	WDL
09/19/2015	1.3	1	WDL
09/20/2015	1.1	1	WDL
09/21/2015	1	1	WDL
09/22/2015	0.9	1	WDL
09/23/2015	0.9	1	WDL
09/24/2015	0.9	1	WDL
09/25/2015	0.7	1	WDL
09/26/2015	0.8	1	WDL
09/27/2015	0.9	1	WDL
09/28/2015	0.9	1	WDL
09/29/2015	0.8	1	WDL
09/30/2015	0.9	1	WDL
10/01/2015	0.9	1	WDL
10/02/2015	1	1	WDL
10/03/2015	1.1	1	WDL
10/04/2015	1.1	1	WDL
10/05/2015	1.1	1	WDL
10/06/2015	1	1	WDL
10/07/2015	1	1	WDL
10/08/2015	0.9	1	WDL
10/09/2015	0.8	1	WDL
10/10/2015	0.6	1	WDL
10/11/2015	0.9	1	WDL
10/12/2015	1	1	WDL
10/13/2015	1	1	WDL
10/14/2015	0.9	1	WDL
10/15/2015	1	1	WDL
10/16/2015	1.1	1	WDL
10/17/2015	1.3	1	WDL
10/18/2015	1.6	1	WDL
10/19/2015	1.7	1	WDL
10/20/2015	1.9	1	WDL
10/21/2015	1.8	1	WDL
10/22/2015	1.6	1	WDL
10/23/2015	1.6	1	WDL
